-4.3,6,0.6,36.1,114.2,12.7
27.5,24.8,3.3,36.1,114.2,12.7
27.5,24.8,3.3,-77.9,-139.4,-19.5
10.6,18,0.1,-77.9,-139.4,-19.5
10.6,18,0.1,11.6,406.1,44.6
3.8,12.7,4,11.6,406.1,44.6
3.8,12.7,4,9.9,-408.5,-208.7
27.1,15.2,-5.1,9.9,-408.5,-208.7
27.1,15.2,-5.1,-148.2,435.5,258.4
-10.2,2.8,-0.9,-148.2,435.5,258.4
-10.2,2.8,-0.9,35.9,-362.6,7.4
22.2,1.6,-4.5,35.9,-362.6,7.4
22.2,1.6,-4.5,-150.1,106.2,255.4
-12.5,2.6,0.9,-150.1,106.2,255.4
-12.5,2.6,0.9,101.4,-130.4,38.7
35.8,8.2,11.1,101.4,-130.4,38.7
35.8,8.2,11.1,-209.4,27.2,-26
-4,6.4,1.4,-209.4,27.2,-26
-4,6.4,1.4,-46.9,-99,-120.6
29.2,12.2,-0.9,-46.9,-99,-120.6
29.2,12.2,-0.9,-35.1,-36.2,-73.4
5.1,8.3,0.2,-35.1,-36.2,-73.4
5.1,8.3,0.2,242.7,370.8,24.7
24.1,18.2,7.7,242.7,370.8,24.7
24.1,18.2,7.7,180.1,-142.4,-70.4
9.9,16.7,0.2,180.1,-142.4,-70.4
9.9,16.7,0.2,59.1,314,20.7
15.1,14.2,-2.4,59.1,314,20.7
15.1,14.2,-2.4,18.5,-250.7,19
15.7,14.3,-3.3,18.5,-250.7,19
15.7,14.3,-3.3,53.2,398.6,58
-0.9,12.1,-0.8,53.2,398.6,58
-0.9,12.1,-0.8,22.1,-359,-86.6
15.2,11.2,-2.9,22.1,-359,-86.6
15.2,11.2,-2.9,13.7,374.7,46.1
-3,9.9,-0.8,13.7,374.7,46.1
-3,9.9,-0.8,94,-514.7,-95.3
25.8,16,-6.8,94,-514.7,-95.3
25.8,16,-6.8,33.9,478,104.2
-8,7.9,1.1,33.9,478,104.2
-8,7.9,1.1,11.7,-567.1,-278.9
24,14,-6.7,11.7,-567.1,-278.9
24,14,-6.7,-34.6,506.2,212.5
-10.5,4.9,3.5,-34.6,506.2,212.5
-10.5,4.9,3.5,123.6,-497.9,-141.8
29.3,4.7,-7.9,123.6,-497.9,-141.8
29.3,4.7,-7.9,-145.6,349.2,174.7
-15.5,5.5,3.4,-145.6,349.2,174.7
-15.5,5.5,3.4,48.5,-322.2,-83.6
29.1,4.8,-2.1,48.5,-322.2,-83.6
29.1,4.8,-2.1,-102.1,174.5,134.7
-17.4,8.6,5.5,-102.1,174.5,134.7
-17.4,8.6,5.5,-12.7,-335.1,-133.2
30.1,6.7,-7.6,-12.7,-335.1,-133.2
30.1,6.7,-7.6,-113.1,126.6,18.2
-8.3,10.4,4.5,-113.1,126.6,18.2
-8.3,10.4,4.5,-8.9,-155.3,-10.6
29.2,12.2,3.7,-8.9,-155.3,-10.6
29.2,12.2,3.7,-94.1,-69.7,-35.8
-2.5,13.7,2.2,-94.1,-69.7,-35.8
-2.5,13.7,2.2,-101.8,41.4,65.5
25.1,17.1,2.4,-101.8,41.4,65.5
25.1,17.1,2.4,103.1,-176.4,-55
10.5,16.3,-1.4,103.1,-176.4,-55
10.5,16.3,-1.4,22.6,400,115.3
2.9,11.1,1.4,22.6,400,115.3
2.9,11.1,1.4,93.4,-429.3,-231.8
21.9,11.1,-4.7,93.4,-429.3,-231.8
21.9,11.1,-4.7,13.6,345.5,107.6
-6.6,2,3.2,13.6,345.5,107.6
-6.6,2,3.2,85.7,-279.1,-187.9
17.4,14.3,-1.5,85.7,-279.1,-187.9
17.4,14.3,-1.5,-30.8,300.3,422
-11.2,3.7,2.8,-30.8,300.3,422
-11.2,3.7,2.8,23,-391,-191.7
32.5,5.3,-10,23,-391,-191.7
32.5,5.3,-10,-25.9,427.5,232.7
-15.3,4.9,0.6,-25.9,427.5,232.7
-15.3,4.9,0.6,-80.2,-455,-60.2
37.2,-0.5,-4,-80.2,-455,-60.2
37.2,-0.5,-4,-136,318.9,50.5
-12.3,5.2,1,-136,318.9,50.5
-12.3,5.2,1,-88.6,-347.9,-27.2
33.2,2.3,-9.3,-88.6,-347.9,-27.2
33.2,2.3,-9.3,-76.1,233.1,53.9
-3.3,4.3,2.2,-76.1,233.1,53.9
-3.3,4.3,2.2,37.5,4.1,-65.7
30.5,19.6,-3.2,37.5,4.1,-65.7
30.5,19.6,-3.2,-108.9,-119.4,-67.1
2.1,12.4,1.1,-108.9,-119.4,-67.1
2.1,12.4,1.1,-11.9,146.3,-59
13.4,22.9,4.7,-11.9,146.3,-59
13.4,22.9,4.7,104,-201.5,-286.3
10.7,17.9,0.7,104,-201.5,-286.3
10.7,17.9,0.7,13.2,342.6,-0.3
1.1,13.2,1.8,13.2,342.6,-0.3
1.1,13.2,1.8,-27.5,-520.3,-261.3
20.7,20.7,-4,-27.5,-520.3,-261.3
20.7,20.7,-4,48.6,474.3,69
-3.3,11.6,1.7,48.6,474.3,69
-3.3,11.6,1.7,-9.3,-637.4,-284.2
24.2,19.9,-5.9,-9.3,-637.4,-284.2
24.2,19.9,-5.9,-51.3,487.5,152.1
-5.9,11.1,4.4,-51.3,487.5,152.1
-5.9,11.1,4.4,121.4,-640.8,-27.2
27.2,16.7,-7,121.4,-640.8,-27.2
27.2,16.7,-7,42.4,578,169.6
-11.4,10.2,1.9,42.4,578,169.6
-11.4,10.2,1.9,54.1,-664.1,-88.8
28,8.1,-4.7,54.1,-664.1,-88.8
28,8.1,-4.7,11.6,470.4,148
-16.6,2.8,3.5,11.6,470.4,148
-16.6,2.8,3.5,61.5,-498.5,-199.8
28.5,4.6,0.1,61.5,-498.5,-199.8
28.5,4.6,0.1,37.7,489.3,83.5
-14.3,4.8,-2.8,37.7,489.3,83.5
-14.3,4.8,-2.8,-47.5,-599.8,-38
29,5.9,-0.5,-47.5,-599.8,-38
29,5.9,-0.5,-100.7,393.6,-7.6
-14.7,2.9,-2.4,-100.7,393.6,-7.6
-14.7,2.9,-2.4,79.8,-245,-31
31.3,-2.8,-3.4,79.8,-245,-31
31.3,-2.8,-3.4,-92.7,241.8,-40.6
-9,5.8,0.1,-92.7,241.8,-40.6
-9,5.8,0.1,-0.3,-100.6,-28.6
35.9,6.8,-5.6,-0.3,-100.6,-28.6
35.9,6.8,-5.6,69.6,187.4,54
-5.5,8.4,1.5,69.6,187.4,54
-5.5,8.4,1.5,-28.6,-28.5,-15.4
33.3,25.2,-6.9,-28.6,-28.5,-15.4
33.3,25.2,-6.9,-163.7,-146.4,-139.6
10.4,19.3,1,-163.7,-146.4,-139.6
10.4,19.3,1,1.2,354.5,102.4
-0.8,19.5,-3.1,1.2,354.5,102.4
-0.8,19.5,-3.1,-87,-543.5,-90.1
22.9,15.3,-10.8,-87,-543.5,-90.1
22.9,15.3,-10.8,-36.6,471.4,162.4
-7,6.9,3.6,-36.6,471.4,162.4
-7,6.9,3.6,12.3,-690.6,-197.7
26.1,17.3,-6.5,12.3,-690.6,-197.7
26.1,17.3,-6.5,47.8,520.4,196.1
-10.4,6.3,1.5,47.8,520.4,196.1
-10.4,6.3,1.5,-7.2,-685.9,-107.2
13.4,8.4,-5,-7.2,-685.9,-107.2
13.4,8.4,-5,-62.9,221.7,94.9
-5.5,0.7,2.7,-62.9,221.7,94.9
-5.5,0.7,2.7,-44,-476.2,-212.8
18.6,12.5,-8.8,-44,-476.2,-212.8
18.6,12.5,-8.8,41.6,364.3,154.8
-9,1.2,-1.3,41.6,364.3,154.8
-9,1.2,-1.3,138.5,-585.3,-92
20.8,7.6,0.6,138.5,-585.3,-92
20.8,7.6,0.6,7.1,385,107.5
-6.2,3.4,1.5,7.1,385,107.5
-6.2,3.4,1.5,99.4,-559.1,-152.9
18.7,12.2,-7.2,99.4,-559.1,-152.9
18.7,12.2,-7.2,17.8,429.6,151.2
-13.4,-0.2,0.9,17.8,429.6,151.2
-13.4,-0.2,0.9,130.4,-550.2,-70.4
13.3,3.1,-2.5,130.4,-550.2,-70.4
13.3,3.1,-2.5,-46.2,161.5,34.9
0.8,-4,-0.8,-46.2,161.5,34.9
0.8,-4,-0.8,-22.7,-80,-38.9
-11,2.5,0.3,-22.7,-80,-38.9
-11,2.5,0.3,36.7,-445.8,-130.9
21,14.1,-0.1,36.7,-445.8,-130.9
21,14.1,-0.1,-27.4,412.7,126.7
-14.4,0.1,0.4,-27.4,412.7,126.7
-14.4,0.1,0.4,111.9,-545.4,-50.9
23.1,3.7,-4.1,111.9,-545.4,-50.9
23.1,3.7,-4.1,-60.2,327.6,75.5
-12.6,2,-0.3,-60.2,327.6,75.5
-12.6,2,-0.3,108.5,-525.9,-6.2
19.1,8.5,-6.8,108.5,-525.9,-6.2
19.1,8.5,-6.8,-113.5,291.1,151.8
-7.7,1.2,1.8,-113.5,291.1,151.8
-7.7,1.2,1.8,150.9,-453.8,-113.3
20.9,11.3,-8.4,150.9,-453.8,-113.3
20.9,11.3,-8.4,-36.9,420.9,150.6
-7.1,2.5,0,-36.9,420.9,150.6
-7.1,2.5,0,192.3,-614.1,-18.8
21.6,17.6,-7.5,192.3,-614.1,-18.8
21.6,17.6,-7.5,-32.5,502,133.1
-9.1,0.5,-0.2,-32.5,502,133.1
-9.1,0.5,-0.2,44.6,-724.3,92.1
25.8,20.4,-3.7,44.6,-724.3,92.1
25.8,20.4,-3.7,-28.6,517.2,157.1
-11.2,1.3,-3.3,-28.6,517.2,157.1
-11.2,1.3,-3.3,140.2,-527,71.2
21.3,8.8,-8.2,140.2,-527,71.2
21.3,8.8,-8.2,-40.8,400.5,116.2
-7.5,9.1,0.3,-40.8,400.5,116.2
-7.5,9.1,0.3,19.5,-738.7,-116.7
23.2,16.7,-1,19.5,-738.7,-116.7
23.2,16.7,-1,12.6,478.5,38.5
-15.5,6.1,0.2,12.6,478.5,38.5
-15.5,6.1,0.2,20.5,-404.4,-86.1
39.5,2.6,2.1,20.5,-404.4,-86.1
39.5,2.6,2.1,-152,394.3,40.1
-20.7,10.8,2.9,-152,394.3,40.1
-20.7,10.8,2.9,159.7,-318.2,21.1
51.9,7.3,6.5,159.7,-318.2,21.1
51.9,7.3,6.5,-6.3,302.5,7.9
-12.4,11.3,-2.8,-6.3,302.5,7.9
-12.4,11.3,-2.8,6.1,-330.2,148.3
29.9,14.6,1.8,6.1,-330.2,148.3
29.9,14.6,1.8,-294.8,153.6,-10
-8.7,6.3,3.7,-294.8,153.6,-10
-8.7,6.3,3.7,182.2,72.9,-9.9
35.7,22.9,-5.5,182.2,72.9,-9.9
35.7,22.9,-5.5,-93.4,-59.5,-153.3
0.8,16.7,-1.8,-93.4,-59.5,-153.3
0.8,16.7,-1.8,297.4,176.5,-177.8
36,31.3,-5.1,297.4,176.5,-177.8
36,31.3,-5.1,63.1,-246.4,196.9
18.3,19.3,3.2,63.1,-246.4,196.9
18.3,19.3,3.2,-55.4,376.3,-34.5
-2,13,3.6,-55.4,376.3,-34.5
-2,13,3.6,53.2,-593.9,-200
20.5,26.3,-4.3,53.2,-593.9,-200
20.5,26.3,-4.3,156.4,497.2,117.8
-2.2,14.2,1.2,156.4,497.2,117.8
-2.2,14.2,1.2,-175.5,-466.1,-213.5
16.8,19.4,-3.3,-175.5,-466.1,-213.5
16.8,19.4,-3.3,-18.5,411.3,296.6
-8.8,1.5,-2.7,-18.5,411.3,296.6
-8.8,1.5,-2.7,63.6,-624.9,138.5
25.7,9.1,-1.1,63.6,-624.9,138.5
25.7,9.1,-1.1,-127.1,407,98.1
-15.3,4,0.8,-127.1,407,98.1
-15.3,4,0.8,9.1,-351.6,-164.3
17,5.1,-8.8,9.1,-351.6,-164.3
17,5.1,-8.8,39.4,244.9,119.9
-3.5,5.4,0.4,39.4,244.9,119.9
-3.5,5.4,0.4,-65.3,30,17
32.7,11,-8.8,-65.3,30,17
32.7,11,-8.8,-165.1,-79.2,-92.8
-0.8,8.2,1.5,-165.1,-79.2,-92.8
-0.8,8.2,1.5,-39,162.4,0.9
24.5,19.5,4.1,-39,162.4,0.9
24.5,19.5,4.1,190.2,-112.7,24.3
4.7,23.2,4.5,190.2,-112.7,24.3
4.7,23.2,4.5,-15.9,280.9,-94.6
34.6,32.2,8.2,-15.9,280.9,-94.6
34.6,32.2,8.2,-17.9,-73.1,94
1.9,15.6,8.5,-17.9,-73.1,94
1.9,15.6,8.5,-57.9,246.2,25
29,14,-5,-57.9,246.2,25
29,14,-5,-28.5,-145,29.5
3.8,6.4,-3.4,-28.5,-145,29.5
3.8,6.4,-3.4,-1.8,44.4,104.6
1.2,10,-3.2,-1.8,44.4,104.6
1.2,10,-3.2,20.3,-365.7,-165.2
15,13,-1.4,20.3,-365.7,-165.2
15,13,-1.4,195.9,406.1,23.9
7.6,14.2,0.1,195.9,406.1,23.9
7.6,14.2,0.1,-33.6,-291.1,-117.9
13.8,15.1,-1.3,-33.6,-291.1,-117.9
13.8,15.1,-1.3,14.8,412.6,97.9
10.7,19.2,1.4,14.8,412.6,97.9
10.7,19.2,1.4,-17.4,-414.8,-152.6
17.9,18.1,-2.2,-17.4,-414.8,-152.6
17.9,18.1,-2.2,-17.6,491.6,140.5
-5.2,5.4,-0.6,-17.6,491.6,140.5
-5.2,5.4,-0.6,-23.6,-532.7,-223.5
15.3,14,-2.4,-23.6,-532.7,-223.5
15.3,14,-2.4,0.1,412,-9.6
-0.2,11.7,0.6,0.1,412,-9.6
-0.2,11.7,0.6,-85.1,-377.4,-131.9
1,10.5,-0.2,-85.1,-377.4,-131.9
1,10.5,-0.2,4.9,87,-128.2
31.4,20,-4.9,4.9,87,-128.2
31.4,20,-4.9,-61.2,-152.9,35.8
-0.3,7.4,1.1,-61.2,-152.9,35.8
-0.3,7.4,1.1,6.8,106.2,-101.2
21,5.3,-1.9,6.8,106.2,-101.2
21,5.3,-1.9,-27.7,-51.7,-29.5
-4.7,5.5,2,-27.7,-51.7,-29.5
-4.7,5.5,2,-29.2,25.3,-12.3
33.3,20.6,-11.6,-29.2,25.3,-12.3
33.3,20.6,-11.6,-56.9,68.4,36.5
-4.5,10.4,1.8,-56.9,68.4,36.5
-4.5,10.4,1.8,-99.8,112.4,-59.4
23.1,18.5,2,-99.8,112.4,-59.4
23.1,18.5,2,-64.3,-6.3,92.6
-4.1,15.4,0.7,-64.3,-6.3,92.6
-4.1,15.4,0.7,15.4,104.8,-7.2
31.8,22.7,-0.4,15.4,104.8,-7.2
31.8,22.7,-0.4,-86.8,-278,-184.9
10.4,20.7,0.6,-86.8,-278,-184.9
10.4,20.7,0.6,34.4,267,-1
4.6,27.4,5.5,34.4,267,-1
4.6,27.4,5.5,-193.1,-399.3,-237.4
21.4,17.6,-2,-193.1,-399.3,-237.4
21.4,17.6,-2,118.9,479.4,66.6
-8,8.7,-0.8,118.9,479.4,66.6
-8,8.7,-0.8,-5.3,-653.6,-72.8
22.5,18.1,-3.2,-5.3,-653.6,-72.8
22.5,18.1,-3.2,54.3,493.1,39.6
-9.8,9.8,0.3,54.3,493.1,39.6
-9.8,9.8,0.3,-10.2,-670,-200.9
25.9,16.4,5.9,-10.2,-670,-200.9
25.9,16.4,5.9,-87.3,466.2,69.8
-13.5,3.9,1,-87.3,466.2,69.8
-13.5,3.9,1,16,-521.7,-86.1
27.1,7.1,-3.3,16,-521.7,-86.1
27.1,7.1,-3.3,-28.5,480.9,79.1
-18.2,7,-3.8,-28.5,480.9,79.1
-18.2,7,-3.8,-5.2,-356.2,85.9
33.7,7.9,4.2,-5.2,-356.2,85.9
33.7,7.9,4.2,-53.2,292.8,-48.4
-12.3,6.6,-0.8,-53.2,292.8,-48.4
-12.3,6.6,-0.8,30.4,-154.9,42.9
30.3,23.5,-1.2,30.4,-154.9,42.9
30.3,23.5,-1.2,-106.2,190.7,-51.1
-0.1,14.5,0.9,-106.2,190.7,-51.1
-0.1,14.5,0.9,2.7,243.7,-60.2
16.9,32.5,4.2,2.7,243.7,-60.2
16.9,32.5,4.2,193,-124.1,6.7
5.4,15,-2,193,-124.1,6.7
5.4,15,-2,86.2,302.5,73.5
1,16.9,2.1,86.2,302.5,73.5
1,16.9,2.1,-14.8,-503.5,-152
17.5,26.4,-1.1,-14.8,-503.5,-152
17.5,26.4,-1.1,14.9,532,9.4
-4.9,7.7,2.9,14.9,532,9.4
-4.9,7.7,2.9,-54.5,-672.6,-130.7
28.3,23.9,-5.1,-54.5,-672.6,-130.7
28.3,23.9,-5.1,1.9,548.8,128.5
-10.4,6.6,-0.2,1.9,548.8,128.5
-10.4,6.6,-0.2,128.6,-497.4,-40.1
23.8,14,5.3,128.6,-497.4,-40.1
23.8,14,5.3,-18.6,459.4,40.2
-15.1,2.3,-2.9,-18.6,459.4,40.2
-15.1,2.3,-2.9,-7.7,-324.2,36.1
37.2,8.4,12,-7.7,-324.2,36.1
37.2,8.4,12,-125.5,250,-118
-13.3,7.7,-0.3,-125.5,250,-118
-13.3,7.7,-0.3,-16.4,-94.7,66.2
25.5,25.7,0.6,-16.4,-94.7,66.2
25.5,25.7,0.6,-175.6,-144.9,46.7
0.3,15.6,1.1,-175.6,-144.9,46.7
0.3,15.6,1.1,-94.9,202.4,-25.6
14.1,36.4,8.7,-94.9,202.4,-25.6
14.1,36.4,8.7,47,-424.5,-146
17.5,30.5,-0.1,47,-424.5,-146
17.5,30.5,-0.1,28,539.7,92.5
-4.1,13.8,1.5,28,539.7,92.5
-4.1,13.8,1.5,275.4,-575.7,8
21.5,22.9,-1.2,275.4,-575.7,8
21.5,22.9,-1.2,14.2,540.5,109.1
-10.9,5.9,0.5,14.2,540.5,109.1
-10.9,5.9,0.5,29.7,-563.3,-82.5
23.4,13.3,-5.6,29.7,-563.3,-82.5
23.4,13.3,-5.6,-41.5,389.1,119.9
-15.2,4.3,-1.3,-41.5,389.1,119.9
-15.2,4.3,-1.3,22.4,-395.6,-2.1
29.4,5.8,0.6,22.4,-395.6,-2.1
29.4,5.8,0.6,-35.8,297.4,13.8
-11.4,5.4,0.6,-35.8,297.4,13.8
-11.4,5.4,0.6,104.9,-164.1,66.8
27.9,11.2,0.7,104.9,-164.1,66.8
27.9,11.2,0.7,-54,191.9,19.6
-6.6,7.3,-0.4,-54,191.9,19.6
-6.6,7.3,-0.4,53.5,-117.8,41
36.4,16.2,-6.9,53.5,-117.8,41
36.4,16.2,-6.9,98.4,207.7,140.7
-3,7.7,0.2,98.4,207.7,140.7
-3,7.7,0.2,62.1,-12.3,41.4
35.5,23.8,-5.9,62.1,-12.3,41.4
35.5,23.8,-5.9,-159.6,130.5,-16.7
-0.9,10.4,-2.5,-159.6,130.5,-16.7
-0.9,10.4,-2.5,-25,141,-10.5
25.3,29.9,-2.1,-25,141,-10.5
25.3,29.9,-2.1,60.9,-248.3,-87.5
19.9,17.7,-0.8,60.9,-248.3,-87.5
19.9,17.7,-0.8,74.7,465.4,39.9
-8.2,6.9,0.6,74.7,465.4,39.9
-8.2,6.9,0.6,-31.7,-670.5,-138.9
22.2,19.6,-0.7,-31.7,-670.5,-138.9
22.2,19.6,-0.7,99.5,494.2,94.2
-15.6,5.1,-8.2,99.5,494.2,94.2
-15.6,5.1,-8.2,-38.3,-423.2,106.7
45.1,7.4,7.1,-38.3,-423.2,106.7
45.1,7.4,7.1,-92.8,266.9,41.8
-7.3,3,0.2,-92.8,266.9,41.8
-7.3,3,0.2,183,1.7,11.4
26,23.1,0.4,183,1.7,11.4
26,23.1,0.4,-71.5,-91.9,67.9
7.1,16.2,-1.9,-71.5,-91.9,67.9
7.1,16.2,-1.9,-61.6,318.3,-12.4
14.1,26.6,-5.8,-61.6,318.3,-12.4
14.1,26.6,-5.8,145.2,-458.5,-12.8
15.5,26.7,-2.6,145.2,-458.5,-12.8
15.5,26.7,-2.6,3.7,467.1,61.3
-4.3,8.1,0.5,3.7,467.1,61.3
-4.3,8.1,0.5,48.8,-621.9,-216.7
20.3,14,-2.5,48.8,-621.9,-216.7
20.3,14,-2.5,19.7,420.2,43.2
-13.2,3.1,-4.1,19.7,420.2,43.2
-13.2,3.1,-4.1,-90.3,-377,65.8
28.4,7.4,-0.5,-90.3,-377,65.8
28.4,7.4,-0.5,14.1,276.4,-11.5
-13.4,2.1,1.8,14.1,276.4,-11.5
-13.4,2.1,1.8,54.6,-97.7,-28.1
27.8,14.8,-0.9,54.6,-97.7,-28.1
27.8,14.8,-0.9,78.8,198.1,52.3
-3.5,9.3,-1,78.8,198.1,52.3
-3.5,9.3,-1,-3.7,66.1,-115.8
23,17,-0.8,-3.7,66.1,-115.8
23,17,-0.8,-175.9,-38.4,-93.1
3.6,12.7,0.3,-175.9,-38.4,-93.1
3.6,12.7,0.3,12.2,241,-34.5
15.7,30.5,9.9,12.2,241,-34.5
15.7,30.5,9.9,218.8,-156.7,99.6
14.4,19.3,-1,218.8,-156.7,99.6
14.4,19.3,-1,-40.3,396.8,-5.5
-7.9,9.2,-1.2,-40.3,396.8,-5.5
-7.9,9.2,-1.2,-169.4,-819.7,-46.1
21.3,22.3,-4.8,-169.4,-819.7,-46.1
21.3,22.3,-4.8,12.9,495.6,-34.9
-10.1,5.9,-1.5,12.9,495.6,-34.9
-10.1,5.9,-1.5,8.8,-613.3,-31.7
22.5,14.9,-1.8,8.8,-613.3,-31.7
22.5,14.9,-1.8,13.7,472.9,36.7
-8,4.9,-2.9,13.7,472.9,36.7
-8,4.9,-2.9,-36.9,-640.3,98.5
22.4,10.6,-4,-36.9,-640.3,98.5
22.4,10.6,-4,-75.3,261.9,94.5
-19,5.4,-5.6,-75.3,261.9,94.5
-19,5.4,-5.6,-161.3,-530,88.3
34,11.2,-0.6,-161.3,-530,88.3
34,11.2,-0.6,-37.9,422.5,62.9
-15.9,0.8,0.1,-37.9,422.5,62.9
-15.9,0.8,0.1,-66.7,-367.8,-27.5
31.2,10.8,-8.9,-66.7,-367.8,-27.5
31.2,10.8,-8.9,80.7,303.7,54.8
-14.8,5.1,-0.4,80.7,303.7,54.8
-14.8,5.1,-0.4,-90.9,-263.6,52.5
41.4,13.9,-0.3,-90.9,-263.6,52.5
41.4,13.9,-0.3,-51.6,293.2,31.7
-6.5,12,3.8,-51.6,293.2,31.7
-6.5,12,3.8,31.6,112.1,23
30.5,31.6,-3.3,31.6,112.1,23
30.5,31.6,-3.3,-61.8,-354.5,93
11.1,18.1,-1.6,-61.8,-354.5,93
11.1,18.1,-1.6,-31.2,407.6,53.8
-0.6,19.6,-2.3,-31.2,407.6,53.8
-0.6,19.6,-2.3,-334.5,-676.9,-288.1
27.3,23.8,-10.2,-334.5,-676.9,-288.1
27.3,23.8,-10.2,-82.6,691.4,165.5
-7.7,10.2,2.3,-82.6,691.4,165.5
-7.7,10.2,2.3,21.8,-691.5,-62.9
19.6,14.3,1.1,21.8,-691.5,-62.9
19.6,14.3,1.1,1.5,445.6,76.5
-12,3.3,-3.2,1.5,445.6,76.5
-12,3.3,-3.2,41.9,-325.8,96.5
23.2,9.7,12.5,41.9,-325.8,96.5
23.2,9.7,12.5,-144.2,164.8,-52.5
-2.3,13,0.9,-144.2,164.8,-52.5
-2.3,13,0.9,228,155.1,-82.1
35.7,22.1,-9.2,228,155.1,-82.1
35.7,22.1,-9.2,-141.1,-20.3,43
-3.5,14.8,1.4,-141.1,-20.3,43
-3.5,14.8,1.4,86.8,93.6,-184.2
22.3,25.8,-7.1,86.8,93.6,-184.2
22.3,25.8,-7.1,-34.5,-221.1,185.4
14.6,21.7,-0.6,-34.5,-221.1,185.4
14.6,21.7,-0.6,51,411.7,-50.1
3.3,20.5,-0.1,51,411.7,-50.1
3.3,20.5,-0.1,-32.8,-441.2,-29.6
24.7,27.3,-5.6,-32.8,-441.2,-29.6
24.7,27.3,-5.6,5.7,548.7,26.6
-9.7,5.5,0.5,5.7,548.7,26.6
-9.7,5.5,0.5,-11.4,-661.9,20.4
25.5,13.5,0.2,-11.4,-661.9,20.4
25.5,13.5,0.2,68.7,482.8,61.7
-16.4,3.1,0.1,68.7,482.8,61.7
-16.4,3.1,0.1,137.5,-317.3,-106.4
36.2,13,-3.5,137.5,-317.3,-106.4
36.2,13,-3.5,-30.3,327.6,21.4
-10.1,4.8,1.3,-30.3,327.6,21.4
-10.1,4.8,1.3,34.1,-124.2,-19
27.2,19,-11.2,34.1,-124.2,-19
27.2,19,-11.2,17.6,242.8,44.3
-7.7,7.5,1.6,17.6,242.8,44.3
-7.7,7.5,1.6,-32,-68.6,5.8
25.5,29.1,4.5,-32,-68.6,5.8
25.5,29.1,4.5,-129.4,47.2,-54.6
-3.7,12.7,2.4,-129.4,47.2,-54.6
-3.7,12.7,2.4,43,29,-51.2
22.8,33.3,-0.9,43,29,-51.2
22.8,33.3,-0.9,137.8,-241.6,37.8
13.6,21.2,-0.3,137.8,-241.6,37.8
13.6,21.2,-0.3,15.3,499.1,24.4
-3.9,14.1,1.7,15.3,499.1,24.4
-3.9,14.1,1.7,-103.3,-468.5,-126.9
20.6,21.4,1,-103.3,-468.5,-126.9
20.6,21.4,1,-45.4,464.5,43.2
-12.4,3.6,-1.8,-45.4,464.5,43.2
-12.4,3.6,-1.8,-45.5,-564.8,-11.6
21.6,12.3,-3,-45.5,-564.8,-11.6
21.6,12.3,-3,-52.3,331.8,29.7
-6.4,6.5,0.6,-52.3,331.8,29.7
-6.4,6.5,0.6,12.1,-159.5,-10
28.3,28.4,0.9,12.1,-159.5,-10
28.3,28.4,0.9,-100.1,18.5,44.1
3.3,13.4,-0.1,-100.1,18.5,44.1
3.3,13.4,-0.1,-3.4,291,-60.9
15.7,34.3,3.9,-3.4,291,-60.9
15.7,34.3,3.9,157.2,-289.9,-40.8
20.5,21.7,-1.2,157.2,-289.9,-40.8
20.5,21.7,-1.2,4.9,448.3,-17.9
-7.7,6.3,0.4,4.9,448.3,-17.9
-7.7,6.3,0.4,152,-484.8,-74.4
20.6,11.2,-1,152,-484.8,-74.4
20.6,11.2,-1,-52.1,377.2,94.2
-11.9,1.3,-0.9,-52.1,377.2,94.2
-11.9,1.3,-0.9,-80.5,-248.4,1.5
24.8,10.8,8.3,-80.5,-248.4,1.5
24.8,10.8,8.3,-82.4,-12.8,-94.4
0.2,11.6,-0.1,-82.4,-12.8,-94.4
